12345678;NULL
205761630;NULL
209135000;Container Ship
209591000;Container Ship
211422810;NULL
212744000;Chemical/Oil Products Tanker
215973000;Passenger (Cruise) Ship
219028898;NULL
219032229;Container Ship
227115990;NULL
227163360;NULL
227175980;NULL
227204960;NULL
227275450;NULL
227298140;NULL
227380460;NULL
227430250;NULL
227460850;NULL
227470040;NULL
227505420;NULL
227510220;NULL
227512140;NULL
227567760;NULL
227647210;NULL
227667170;NULL
227701010;NULL
227774660;NULL
227811190;NULL
227998890;NULL
228027800;Ro-Ro Cargo Ship
228074470;NULL
228078460;NULL
228084900;NULL
228110700;NULL
228110790;NULL
228111000;Fishing Support Vessel
228199610;NULL
228207900;NULL
228379700;Research Vessel
228451700;Container Ship
229378000;Passenger (Cruise) Ship
229660000;Container Ship
232032840;Passenger (Cruise) Ship
232043039;NULL
239173400;NULL
241821000;Bulk Carrier
244870334;NULL
247086680;NULL
248910000;Vehicles Carrier
255715000;Container Ship
255805551;Container Ship
255806208;Passenger (Cruise) Ship
255915657;Container Ship
259274000;Vehicles Carrier
305293000;NULL
311000267;Passenger (Cruise) Ship
311001188;Bulk Carrier
311746000;Passenger (Cruise) Ship
316028869;NULL
316045798;NULL
338089915;NULL
339229000;NULL
347019440;NULL
351454000;General Cargo Ship
352001683;Container Ship
352002485;Bulk Carrier
352003022;LPG Tanker
353213000;General Cargo Ship
354905000;General Cargo Ship
354950000;Bulk Carrier
367761520;NULL
368295270;NULL
370437000;Container Ship
372543000;General Cargo Ship
372808000;Passenger (Cruise) Ship
373860000;Bulk Carrier
431011000;General Cargo Ship
431361000;NULL
431548000;General Cargo Ship
431663000;Fishing Vessel
477110600;Chemical/Oil Products Tanker
477477400;Container Ship
477477700;Container Ship
477615600;Container Ship
503030700;NULL
503068480;NULL
503068770;NULL
503115990;NULL
503132160;NULL
503138720;NULL
503164580;NULL
512000959;NULL
512006181;NULL
533130158;NULL
538008142;Chemical/Oil Products Tanker
538010369;Vehicles Carrier
540000240;NULL
540000320;NULL
540000630;NULL
540000880;NULL
540001000;NULL
540001310;NULL
540001430;NULL
540001770;NULL
540001910;NULL
540001940;NULL
540002230;NULL
540002440;NULL
540002660;NULL
540002940;NULL
540003220;NULL
540003300;NULL
540003690;NULL
540004000;NULL
540004050;NULL
540004470;NULL
540005030;NULL
540005770;NULL
540005830;NULL
540006070;NULL
540006120;NULL
540006230;NULL
540006450;NULL
540006460;NULL
540006870;NULL
540007250;NULL
540007360;NULL
540007560;NULL
540007750;NULL
540007900;NULL
540007930;NULL
540008340;NULL
540008500;NULL
540008520;NULL
540008610;NULL
540008850;NULL
540008900;NULL
540009290;NULL
540009300;Ro-Ro Cargo Ship
540009390;NULL
540009400;NULL
540009420;NULL
540009500;NULL
540009600;Passenger/Ro-Ro Cargo Ship
540009650;NULL
540009860;NULL
540009930;NULL
540009980;NULL
540010010;NULL
540010100;NULL
540010350;NULL
540010620;NULL
540010660;NULL
540010690;NULL
540010700;NULL
540010790;NULL
540010800;NULL
540010840;NULL
540010900;NULL
540010920;NULL
540011140;NULL
540011300;Passenger Ship
540011410;NULL
540011640;NULL
540011660;NULL
540011900;NULL
540011920;NULL
540011960;NULL
540012100;NULL
540012200;Landing Craft
540012260;NULL
540012380;NULL
540012430;NULL
540012700;Tug
540013070;NULL
540013100;Fishing Vessel
540013200;Fishing Vessel
540013300;Fishing Vessel
540013400;Fishing Vessel
540013500;Fishing Vessel
540013700;Fishing Vessel
540013800;Fishing Vessel
540014100;NULL
540014120;NULL
540014370;NULL
540014400;Tug
540014820;Passenger Ship
540015010;NULL
540015610;NULL
540015620;NULL
540015870;NULL
540015980;NULL
540016030;NULL
540016230;NULL
540016470;NULL
540016540;NULL
540016590;NULL
540016630;NULL
540016680;NULL
540017040;NULL
540017050;NULL
540017090;NULL
540017180;NULL
540017360;NULL
540017510;NULL
540017550;Fishing Vessel
540017560;Fishing Vessel
540017570;Fishing Vessel
540017830;NULL
540018120;NULL
540018990;NULL
540019050;NULL
540019310;NULL
540019360;NULL
540019370;NULL
540019380;NULL
540019410;NULL
540019580;NULL
540019950;NULL
540020040;NULL
540020360;NULL
540020370;NULL
540020410;NULL
540020830;NULL
540020940;NULL
540021220;NULL
540021360;NULL
540021510;NULL
540021540;NULL
540021580;NULL
540021610;NULL
540021680;NULL
540022090;NULL
540022330;NULL
540022360;NULL
540022460;NULL
540022530;NULL
540022590;NULL
540022720;NULL
540022950;NULL
540023140;NULL
540023220;NULL
540023230;NULL
540023330;NULL
540108000;NULL
540111000;NULL
540119000;NULL
546015460;NULL
546019590;NULL
563024900;Container Ship
563026300;Chemical/Oil Products Tanker
563032400;Chemical/Oil Products Tanker
563062500;Container Ship
563089800;Chemical/Oil Products Tanker
563179600;Chemical/Oil Products Tanker
563214700;Container Ship
563324000;Container Ship
563709000;Container Ship
563991000;Container Ship
564135000;Container Ship
566556000;Chemical/Oil Products Tanker
566866000;Container Ship
566908000;Container Ship
578000200;Passenger (Cruise) Ship
636017164;Container Ship
636019841;Container Ship
636020440;Container Ship
636021230;NULL
636021234;Container Ship
636092708;Container Ship
636092711;Container Ship
665111122;NULL
995401000;NULL
503106710;NULL
503158960;Tug
503730800;NULL
503012800;NULL
503053140;NULL
503603000;Passenger Ship
503161930;NULL
538010110;Container Ship
503106720;NULL
636015685;Container Ship
503106790;NULL
503059930;NULL
503650800;NULL
503100460;NULL
503345700;NULL
503241900;NULL
503376200;Passenger Ship
538010363;Crude Oil Tanker
503058420;NULL
503016010;Oil Products Tanker
503858116;Tug
503605000;Passenger Ship
566952000;Container Ship
503000196;NULL
503106690;NULL
636012254;Container Ship
503345300;NULL
503344900;NULL
477257300;General Cargo Ship
503345400;NULL
503376600;NULL
503106810;NULL
503114780;Yacht
503164160;NULL
503046120;NULL
503702700;Tug
503376400;NULL
503000186;Tug
503575000;Tug
503055050;NULL
503090160;NULL
503016950;NULL
503345200;Passenger Ship
503067480;NULL
503106750;NULL
503783000;Tug
503345500;Passenger Ship
503344800;NULL
503376700;NULL
319270200;Yacht
503000000;NULL
503056750;Tug
503077160;Tug
229955000;Container Ship
503100450;NULL
503345100;Inland Passenger
248000135;NULL
503042780;Yacht
503004360;Tug
503384300;Tug
503100470;NULL
503352000;Tug
256300000;Container Ship
319106500;NULL
503702600;Tug
311000481;Oil Products Tanker
503039350;NULL
503334000;Training Ship
228406800;LPG Tanker
503156890;NULL
503071000;Sailing Vessel
503493000;Passenger Ship
518378000;NULL
503111090;NULL
503100480;NULL
503164160;NULL
503345200;Passenger Ship
503058420;NULL
503345700;NULL
503345300;NULL
503345500;Passenger Ship
503004360;Tug
538007938;Container Ship
503334000;Training Ship
503241900;NULL
503376400;NULL
503055050;NULL
503106790;NULL
503059930;NULL
319270200;Yacht
503156890;NULL
503100470;NULL
503106750;NULL
503106810;NULL
503345100;Inland Passenger
503161930;NULL
518378000;NULL
503100450;NULL
503376600;NULL
636015685;Container Ship
503376700;NULL
503056750;Tug
503090160;NULL
503053140;NULL
538010363;Crude Oil Tanker
503730800;NULL
538010110;Container Ship
503106720;NULL
503106690;NULL
503106740;NULL
503046120;NULL
503783000;Tug
503344800;NULL
503345400;NULL
636012254;Container Ship
503605000;Passenger Ship
503077160;Tug
503100480;NULL
503000196;NULL
311000890;Self Discharging Bulk Carrier
228406800;LPG Tanker
503702700;Tug
503012800;NULL
503114780;Yacht
503100460;NULL
503344900;NULL
503016950;NULL
503376200;Passenger Ship
503067480;NULL
503000000;NULL
229955000;Container Ship
477811100;Container Ship
248000135;NULL
503858116;Tug
503352000;Tug
503621600;NULL
503603000;Passenger Ship
503042780;Yacht
319106500;NULL
503071000;Sailing Vessel
503702600;Tug
503384300;Tug
566952000;Container Ship
503016010;Oil Products Tanker
503039350;NULL
311000481;Oil Products Tanker
503695300;NULL
503695300;NULL
538010110;Container Ship
503100470;NULL
503345500;Passenger Ship
503783000;Tug
503345700;NULL
503106720;NULL
503376700;NULL
503345400;NULL
636012254;Container Ship
503106810;NULL
503058420;NULL
503090160;NULL
503055050;NULL
503241900;NULL
503345200;Passenger Ship
503059930;NULL
319270200;Yacht
503106690;NULL
503376600;NULL
503053140;NULL
503376200;Passenger Ship
503100480;NULL
228406800;LPG Tanker
503077160;Tug
503345300;NULL
503161930;NULL
503114780;Yacht
503376400;NULL
503702700;Tug
503046120;NULL
503730800;NULL
503164160;NULL
503067480;NULL
503493000;Passenger Ship
503344900;NULL
503000000;NULL
503344800;NULL
503100450;NULL
503004360;Tug
518378000;NULL
229955000;Container Ship
311000890;Self Discharging Bulk Carrier
503345100;Inland Passenger
503605000;Passenger Ship
503156890;NULL
538010363;Crude Oil Tanker
477811100;Container Ship
503000196;NULL
503106750;NULL
248000135;NULL
503012800;NULL
503100460;NULL
503106740;NULL
503039350;NULL
503352000;Tug
503042780;Yacht
319106500;NULL
503702600;Tug
503384300;Tug
311000481;Oil Products Tanker
503016950;NULL
566952000;Container Ship
503016010;Oil Products Tanker
538007938;Container Ship
503334000;Training Ship
503056750;Tug
636015685;Container Ship
503858116;Tug
503106790;NULL
503621600;NULL
503603000;Passenger Ship
636019841;Container Ship
352002083;Chemical/Oil Products Tanker
503650800;NULL
503106720;NULL
311000481;Oil Products Tanker
503384300;Tug
503090160;NULL
503376400;NULL
503376600;NULL
503376700;NULL
503161930;NULL
566952000;Container Ship
503344900;NULL
503345400;NULL
503650800;NULL
503345500;Passenger Ship
503059930;NULL
503730800;NULL
503016010;Oil Products Tanker
503056750;Tug
503376200;Passenger Ship
503058420;NULL
503100460;NULL
503106750;NULL
503345700;NULL
503004360;Tug
503344800;NULL
503100470;NULL
503100480;NULL
538007938;Container Ship
319270200;Yacht
503334000;Training Ship
503055050;NULL
503345300;NULL
503156890;NULL
503053140;NULL
503106740;NULL
503345100;Inland Passenger
503345200;Passenger Ship
503000196;NULL
503077160;Tug
538010363;Crude Oil Tanker
503695300;NULL
503106810;NULL
503016950;NULL
503241900;NULL
503605000;Passenger Ship
503012800;NULL
636015685;Container Ship
538010110;Container Ship
518378000;NULL
311000890;Self Discharging Bulk Carrier
503106690;NULL
636012254;Container Ship
503783000;Tug
228406800;LPG Tanker
503702700;Tug
503114780;Yacht
503100450;NULL
503106790;NULL
503067480;NULL
503603000;Passenger Ship
503000000;NULL
477811100;Container Ship
229955000;Container Ship
503858116;Tug
503046120;NULL
503039350;NULL
503352000;Tug
503042780;Yacht
503702600;Tug
319106500;NULL
538009831;Container Ship
311001225;Passenger/Ro-Ro Cargo Ship
636023414;Bulk Carrier
512004656;NULL
512071000;Passenger/Ro-Ro Cargo Ship
503709000;Passenger/Ro-Ro Cargo Ship
512003558;Tug
512211150;Tug
512004996;NULL
309764000;General Cargo Ship
352003575;Container Ship
352004255;Container Ship
636021541;Chemical/Oil Products Tanker
352003114;Container Ship
512201000;NULL
512144000;Passenger/Ro-Ro Cargo Ship
352004282;Bulk Carrier
503150970;NULL
229705000;Container Ship
512006292;NULL
512007650;Tug
351757000;Vehicles Carrier
512005155;NULL
319052400;Yacht
512000072;NULL
512001795;Tug
512219000;Oil Products Tanker
355443000;Container Ship
512207100;Research Vessel
255715000;Container Ship
311001145;Bulk Carrier
352002064;Bulk Carrier
636020750;Bulk Carrier
352002706;Bulk Carrier
512009984;Tug
512001797;Tug
512000322;NULL
357067000;Container Ship
512263000;Passenger/Ro-Ro Cargo Ship
319196400;Yacht
503261300;NULL
319407000;Yacht
512004593;NULL
503354000;Tug
311213000;Passenger (Cruise) Ship
352001683;Container Ship
503333200;NULL
512005663;Tug
503384400;Tug
565971000;Container Ship
229660000;Container Ship
512008121;NULL
311696000;Vehicles Carrier
503000219;Bunkering Tanker
538007728;Container Ship
538007932;Chemical/Oil Products Tanker
512005706;NULL
512006003;NULL
503032150;NULL
503400900;NULL
503002930;Yacht
503718000;Fishing Vessel
311001217;Bulk Carrier
636092711;Container Ship
477049800;Bulk Carrier
477444700;Bulk Carrier
542707110;Oil Products Tanker
503108930;NULL
518100744;NULL
319165200;NULL
538005938;Container Ship
372417000;LPG Tanker
972777006;NULL
319005900;Yacht
512119000;Fishing Support Vessel
553112076;Tug
512004509;NULL
512002058;NULL
636018825;Chemical/Oil Products Tanker
477713100;Bulk Carrier
563052600;Container Ship
538009798;Bulk Carrier
538010007;Bulk Carrier
319147700;Yacht
538008601;General Cargo Ship
503194500;Tug
477250400;Bulk Carrier
512000058;Fishing Support Vessel
311000510;Self Discharging Bulk Carrier
512433000;Cement Carrier
636020315;Bulk Carrier
503118930;NULL
235110509;Bulk Carrier
566709000;Oil Products Tanker
352004052;Bulk Carrier
503379000;Tug
503774000;Motor Hopper
512007716;Yacht
503194600;Tug
357040000;General Cargo Ship
636020257;Container Ship
512003229;NULL
636022774;Bulk Carrier
512000540;NULL
257366000;Vehicles Carrier
566594000;Bulk Carrier
503093310;NULL
636093034;LPG Tanker
309369000;Vehicles Carrier
636012580;Offshore Support Vessel
563052900;Container Ship
538005385;Crude Oil Tanker
477591800;Bulk Carrier
372808000;Passenger (Cruise) Ship
352001294;Bulk Carrier
563089800;Chemical/Oil Products Tanker
477007100;Container Ship
477114300;Bulk Carrier
432957000;Bulk Carrier
563238200;Bulk Carrier
538011148;Crude Oil Tanker
374215000;Bulk Carrier
538007484;Container Ship
477257300;General Cargo Ship
477276600;Container Ship
477733300;Bulk Carrier
566858000;Container Ship
563050300;Container Ship
565858000;LPG Tanker
512010134;Passenger/Ro-Ro Cargo Ship
503006380;NULL
431449000;Bulk Carrier
232032840;Passenger (Cruise) Ship
636017164;Container Ship
503000102;NULL
352597000;Bulk Carrier
477664100;Bulk Carrier
636015875;Chemical/Oil Products Tanker
512004408;NULL
563007700;Container Ship
372627000;Vehicles Carrier
636020998;Wood Chips Carrier
538009408;Bulk Carrier
353639000;Bulk Carrier
512000122;Fish Factory Ship
311003900;Vehicles Carrier
512080000;NULL
512008980;NULL
512000344;NULL
305075000;General Cargo Ship
503542400;NULL
572469220;Chemical/Oil Products Tanker
512143000;Container Ship
413172000;Oil Products Tanker
512000742;NULL
256279000;Yacht
512000741;NULL
503064670;NULL
503072230;NULL
356928000;Bulk Carrier
352001869;Bulk Carrier
403592001;Bulk Carrier
244790087;Hopper Dredger
414099000;Bulk Carrier
311000485;Bulk Carrier
512400000;Fish Factory Ship
229912000;Bulk Carrier
538006430;Bulk Carrier
636021991;Container Ship
255806141;General Cargo Ship
352003196;Bulk Carrier
507429988;NULL
538006824;Bulk Carrier
563188800;Bulk Carrier
538007114;Bulk Carrier
355793000;Bulk Carrier
636016096;Vehicles Carrier
414296000;Bulk Carrier
477960900;Bulk Carrier
512007127;Tug
567226000;Bitumen Tanker
566335000;Container Ship
352002131;Bitumen Tanker
512467000;General Cargo Ship
371185000;Vehicles Carrier
563052200;Container Ship
311001026;Bulk Carrier
512465000;Bunkering Tanker
636018729;Container Ship
512004965;NULL
431312000;Vehicles Carrier
512000552;NULL
210761000;Bulk Carrier
503052290;NULL
636022841;Vehicles Carrier
431356000;Bulk Carrier
232003534;Bulk Carrier
636019841;Container Ship
636024132;Bulk Carrier
563206800;Chemical/Oil Products Tanker
636020985;Container Ship
636020205;Bulk Carrier
512000015;NULL
512000390;NULL
346240476;NULL
503058190;NULL
538006207;Container Ship
563177700;Bulk Carrier
636015659;Container Ship
255805590;Container Ship
518999133;Tug
371580000;Refrigerated Cargo Ship
538007459;Bulk Carrier
255805580;Container Ship
636019759;Container Ship
538007136;Bitumen Tanker
567463000;Bitumen Tanker
970017922;NULL
370437000;Container Ship
412149000;Bulk Carrier
636012254;Container Ship
538005999;Research Vessel
512004671;NULL
372885000;Bulk Carrier
441318000;Chemical/Oil Products Tanker
432838000;Bulk Carrier
244780673;NULL
351999018;NULL
512008152;NULL
353995000;General Cargo Ship
512432000;Cement Carrier
246011000;Passenger Ship
538008957;Bulk Carrier
512005085;NULL
229756000;Container Ship
636019967;Bulk Carrier
636015994;Vehicles Carrier
512004511;NULL
512445000;Passenger/Ro-Ro Cargo Ship
538010071;Bulk Carrier
503669000;NULL
512000489;NULL
563231100;Container Ship
538004652;Bulk Carrier
503099340;NULL
244170646;NULL
205317578;NULL
636015227;Bulk Carrier
512443000;Fish Factory Ship
477793900;Container Ship
512411000;Fish Factory Ship
636023475;Crude Oil Tanker
512003817;Fish Factory Ship
563145400;Bulk Carrier
972573654;NULL
538010783;Container Ship
565451000;Container Ship
503031650;NULL
636092708;Container Ship
374717000;Chemical/Oil Products Tanker
354552000;Bulk Carrier
339301290;Research Vessel
512005171;Fish Factory Ship
512158000;Patrol Vessel
636015685;Container Ship
357939000;Container Ship
370148000;Bulk Carrier
636020142;Bulk Carrier
477333100;Bulk Carrier
538009664;Bulk Carrier
538010498;Bulk Carrier
431642000;Wood Chips Carrier
374650000;Bulk Carrier
311000979;Bulk Carrier
352834000;Bulk Carrier
373234000;Bulk Carrier
220198000;Container Ship
352898692;Container Ship
414561000;Bulk Carrier
636023214;Bulk Carrier
636020019;Bulk Carrier
636020827;Bulk Carrier
636019862;Container Ship